PRODUCT_UPC,PRODUCT_CATALOGUE_NUMBER,TRACK_ISRC_CODE,TRACK_ID,LABEL,RELEASE,TRACK_TITLE,TRACK_ARTIST,REMIXER_NAME,REMIX,TERRITORY,PURCHASE_STATUS,FORMAT,DELIVERY,TRANSACTION_DATE,CONTENT_TYPE,TRACK_COUNT,GROSS_CONTENT_REVENUE,GROSS_WAV_REVENUE,PAID_PRICE,NET_CONTENT_REVENUE,NET_WAV_REVENUE,MECHANICAL_WITHHOLDING,US_TAX_WITHHOLDING,WITHHELD_AMOUNT,US_TAX_WITHHOLDING_PERCENT,US_TAX_WITHHOLDING_COMPLIANCY_STATUS,NET_TOTAL,SALE_TYPE
,INS279,USMKV1727702,9399958,"InStereo Recordings","True Player E.P.","Street Player","Gary Caos",,"Original Mix",USA,"General Content",mp3,download,2017-08-29,single,1,0.74,0.00,0.74,0.48,0.0000000000,0.00,0.00,0.00,0.0000,1,0.48,Sale
,INS279,USMKV1727702,9399958,"InStereo Recordings","True Player E.P.","Street Player","Gary Caos",,"Original Mix",CAN,"General Content",mp3,download,2017-08-29,single,1,0.75,0.00,0.75,0.49,0.0000000000,0.08,0.00,0.08,0.0000,1,0.41,Sale
,INS279,USMKV1727702,9399958,"InStereo Recordings","True Player E.P.","Street Player","Gary Caos",,"Original Mix",GBR,"General Content",mp3,download,2017-08-29,single,1,0.72,0.00,0.72,0.47,0.0000000000,0.07,0.00,0.07,0.0000,1,0.40,Sale
,INS279,USMKV1727702,9399958,"InStereo Recordings","True Player E.P.","Street Player","Gary Caos",,"Original Mix",USA,"General Content",mp3,download,2017-08-30,single,1,0.74,0.00,0.74,0.48,0.0000000000,0.00,0.00,0.00,0.0000,1,0.48,Sale
,INS279,USMKV1727702,9399958,"InStereo Recordings","True Player E.P.","Street Player","Gary Caos",,"Original Mix",AUS,"General Content",mp3,download,2017-08-30,single,1,0.68,0.00,0.68,0.44,0.0000000000,0.07,0.00,0.07,0.0000,1,0.37,Sale
,INS279,USMKV1727702,9399958,"InStereo Recordings","True Player E.P.","Street Player","Gary Caos",,"Original Mix",ARE,"General Content",mp3,download,2017-08-30,single,1,0.75,0.00,0.75,0.49,0.0000000000,0.08,0.00,0.08,0.0000,1,0.41,Sale
,INS279,USMKV1727702,9399958,"InStereo Recordings","True Player E.P.","Street Player","Gary Caos",,"Original Mix",USA,"General Content",mp3,download,2017-08-30,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.00,0.00,0.00,0.0000,1,0.97,Sale
,INS279,USMKV1727702,9399958,"InStereo Recordings","True Player E.P.","Street Player","Gary Caos",,"Original Mix",BMU,"General Content",mp3,download,2017-08-30,single,1,1.49,0.00,1.49,0.97,0.0000000000,0.15,0.00,0.15,0.0000,1,0.82,Sale
,INS279,USMKV1727702,9399958,"InStereo Recordings","True Player E.P.","Street Player","Gary Caos",,"Original Mix",NLD,"General Content",mp3,download,2017-08-30,single,1,1.56,0.00,1.56,1.01,0.0000000000,0.16,0.00,0.16,0.0000,1,0.85,Sale
,INS280,USMKV1727801,9424980,"InStereo Recordings",Triangles,Triangles,"Soma (USA)",,"Original Mix",AUS,"New Release",mp3,download,2017-08-04,single,1,1.74,0.00,1.74,1.13,0.0000000000,0.17,0.00,0.17,0.0000,1,0.96,Sale
,INS281,USMKV1726001,9434618,"InStereo Recordings","Sounds Of InStereo Vol. 7","Dubb My Breaks","Luca Debonaire",,"Original Mix",USA,"New Release",aiff,download,2017-08-17,single,1,1.99,0.75,2.74,1.19,0.3800000000,0.00,0.00,0.00,0.0000,1,1.57,Sale
,INS281,USMKV1726001,9434618,"InStereo Recordings","Sounds Of InStereo Vol. 7","Dubb My Breaks","Luca Debonaire",,"Original Mix",AUS,"New Release",mp3,download,2017-08-04,single,1,1.74,0.00,1.74,1.05,0.0000000000,0.17,0.00,0.17,0.0000,1,0.88,Sale
,INS281,USMKV1726001,9434618,"InStereo Recordings","Sounds Of InStereo Vol. 7","Dubb My Breaks","Luca Debonaire",,"Original Mix",NLD,"New Release",mp3,download,2017-08-29,single,1,0.93,0.00,0.93,0.56,0.0000000000,0.09,0.00,0.09,0.0000,1,0.47,Sale
,INS281,USMKV1726001,9434618,"InStereo Recordings","Sounds Of InStereo Vol. 7","Dubb My Breaks","Luca Debonaire",,"Original Mix",FRA,"New Release",mp3,download,2017-08-08,single,1,1.84,0.00,1.84,1.10,0.0000000000,0.18,0.00,0.18,0.0000,1,0.92,Sale
,INS281,USMKV1726001,9434618,"InStereo Recordings","Sounds Of InStereo Vol. 7","Dubb My Breaks","Luca Debonaire",,"Original Mix",USA,"New Release",mp3,download,2017-08-10,single,1,1.99,0.00,1.99,1.19,0.0000000000,0.00,0.00,0.00,0.0000,1,1.19,Sale
,INS281,USMKV1518801,9434619,"InStereo Recordings","Sounds Of InStereo Vol. 7","Party People","Gordon John",,"Original Mix",FRA,"New Release",mp3,download,2017-08-08,single,1,1.84,0.00,1.84,1.10,0.0000000000,0.18,0.00,0.18,0.0000,1,0.92,Sale
,INS281,USMKV1518801,9434619,"InStereo Recordings","Sounds Of InStereo Vol. 7","Party People","Gordon John",,"Original Mix",USA,"New Release",aiff,download,2017-08-10,single,1,1.99,0.75,2.74,1.19,0.3800000000,0.00,0.00,0.00,0.0000,1,1.57,Sale
,INS281,USMKV1518801,9434619,"InStereo Recordings","Sounds Of InStereo Vol. 7","Party People","Gordon John",,"Original Mix",LKA,"New Release",mp3,download,2017-08-14,single,1,1.99,0.00,1.99,1.19,0.0000000000,0.20,0.00,0.20,0.0000,1,0.99,Sale
,INS281,USMKV1518801,9434619,"InStereo Recordings","Sounds Of InStereo Vol. 7","Party People","Gordon John",,"Original Mix",USA,"New Release",aiff,download,2017-08-10,single,1,-1.99,-0.75,-2.74,-1.19,-0.3800000000,0.00,0.00,0.00,0.0000,1,-1.57,Void
,INS281,USMKV1518801,9434619,"InStereo Recordings","Sounds Of InStereo Vol. 7","Party People","Gordon John",,"Original Mix",USA,"New Release",aiff,download,2017-08-17,single,1,1.99,0.75,2.74,1.19,0.3800000000,0.00,0.00,0.00,0.0000,1,1.57,Sale
,INS281,USMKV1518801,9434619,"InStereo Recordings","Sounds Of InStereo Vol. 7","Party People","Gordon John",,"Original Mix",USA,"New Release",aiff,download,2017-08-18,single,1,1.99,0.75,2.74,1.19,0.3800000000,0.00,0.00,0.00,0.0000,1,1.57,Sale
,INS281,USMKV1518801,9434619,"InStereo Recordings","Sounds Of InStereo Vol. 7","Party People","Gordon John",,"Original Mix",CHE,"New Release",mp3,download,2017-08-19,single,1,1.99,0.00,1.99,1.19,0.0000000000,0.20,0.00,0.20,0.0000,1,0.99,Sale
,INS281,USMKV1518801,9434619,"InStereo Recordings","Sounds Of InStereo Vol. 7","Party People","Gordon John",,"Original Mix",IRL,"New Release",mp3,download,2017-08-19,single,1,1.83,0.00,1.83,1.10,0.0000000000,0.18,0.00,0.18,0.0000,1,0.92,Sale
,INS281,USMKV1518801,9434619,"InStereo Recordings","Sounds Of InStereo Vol. 7","Party People","Gordon John",,"Original Mix",JPN,"New Release",mp3,download,2017-08-28,single,1,0.99,0.00,0.99,0.59,0.0000000000,0.10,0.00,0.10,0.0000,1,0.49,Sale
,INS281,USMKV1518801,9434619,"InStereo Recordings","Sounds Of InStereo Vol. 7","Party People","Gordon John",,"Original Mix",USA,"New Release",aiff,download,2017-08-29,single,1,1.00,0.75,1.75,0.60,0.3800000000,0.00,0.00,0.00,0.0000,1,0.98,Sale
,INS281,USMKV1518801,9434619,"InStereo Recordings","Sounds Of InStereo Vol. 7","Party People","Gordon John",,"Original Mix",ITA,"New Release",mp3,download,2017-08-23,single,1,1.83,0.00,1.83,1.10,0.0000000000,0.18,0.00,0.18,0.0000,1,0.92,Sale
,INS281,USMKV1518801,9434619,"InStereo Recordings","Sounds Of InStereo Vol. 7","Party People","Gordon John",,"Original Mix",USA,"New Release",mp3,download,2017-08-24,single,1,1.99,0.00,1.99,1.19,0.0000000000,0.00,0.00,0.00,0.0000,1,1.19,Sale
,INS281,USMKV1726601,9434620,"InStereo Recordings","Sounds Of InStereo Vol. 7","Who's The Badman","Reza,Barry Obzee","DJ Dan,Reza","DJ Dan & Reza Edit",CAN,"New Release",mp3,download,2017-08-25,single,1,1.99,0.00,1.99,1.19,0.0000000000,0.20,0.00,0.20,0.0000,1,0.99,Sale
,INS281,USMKV1726601,9434620,"InStereo Recordings","Sounds Of InStereo Vol. 7","Who's The Badman","Reza,Barry Obzee","DJ Dan,Reza","DJ Dan & Reza Edit",USA,"New Release",mp3,download,2017-08-13,single,1,1.59,0.00,1.59,0.95,0.0000000000,0.00,0.00,0.00,0.0000,1,0.95,Sale
,INS281,USMKV1726601,9434620,"InStereo Recordings","Sounds Of InStereo Vol. 7","Who's The Badman","Reza,Barry Obzee","DJ Dan,Reza","DJ Dan & Reza Edit",AUS,"New Release",mp3,download,2017-08-04,single,1,1.74,0.00,1.74,1.05,0.0000000000,0.17,0.00,0.17,0.0000,1,0.88,Sale
,INS281,USMKV1726901,9434621,"InStereo Recordings","Sounds Of InStereo Vol. 7","Everybody Get On Up","Block & Crown",,"Original Mix",AUS,"New Release",mp3,download,2017-08-04,single,1,1.74,0.00,1.74,1.05,0.0000000000,0.17,0.00,0.17,0.0000,1,0.88,Sale
,INS281,USMKV1726901,9434621,"InStereo Recordings","Sounds Of InStereo Vol. 7","Everybody Get On Up","Block & Crown",,"Original Mix",CAN,"New Release",aiff,download,2017-08-04,single,1,1.99,0.75,2.74,1.19,0.3800000000,0.27,0.00,0.27,0.0000,1,1.30,Sale
,INS281,USMKV1726901,9434621,"InStereo Recordings","Sounds Of InStereo Vol. 7","Everybody Get On Up","Block & Crown",,"Original Mix",ITA,"New Release",mp3,download,2017-08-23,single,1,1.83,0.00,1.83,1.10,0.0000000000,0.18,0.00,0.18,0.0000,1,0.92,Sale
,INS281,USMKV1726901,9434621,"InStereo Recordings","Sounds Of InStereo Vol. 7","Everybody Get On Up","Block & Crown",,"Original Mix",AUS,"New Release",mp3,download,2017-08-29,single,1,0.86,0.00,0.86,0.52,0.0000000000,0.09,0.00,0.09,0.0000,1,0.43,Sale
,INS281,USMKV1726901,9434621,"InStereo Recordings","Sounds Of InStereo Vol. 7","Everybody Get On Up","Block & Crown",,"Original Mix",USA,"New Release",mp3,download,2017-08-29,single,1,0.99,0.00,0.99,0.59,0.0000000000,0.00,0.00,0.00,0.0000,1,0.59,Sale
,INS281,USMKV1726901,9434621,"InStereo Recordings","Sounds Of InStereo Vol. 7","Everybody Get On Up","Block & Crown",,"Original Mix",KOR,"New Release",mp3,download,2017-08-19,single,1,1.99,0.00,1.99,1.19,0.0000000000,0.20,0.00,0.20,0.0000,1,0.99,Sale
,INS281,USMKV1726101,9434622,"InStereo Recordings","Sounds Of InStereo Vol. 7",Cola,"Mike Balance",,"Original Mix",HUN,"New Release",mp3,download,2017-08-15,single,1,1.59,0.00,1.59,0.95,0.0000000000,0.16,0.00,0.16,0.0000,1,0.79,Sale
,INS281,USMKV1726101,9434622,"InStereo Recordings","Sounds Of InStereo Vol. 7",Cola,"Mike Balance",,"Original Mix",AUS,"New Release",mp3,download,2017-08-04,single,1,1.74,0.00,1.74,1.05,0.0000000000,0.17,0.00,0.17,0.0000,1,0.88,Sale
,INS281,USMKV1726101,9434622,"InStereo Recordings","Sounds Of InStereo Vol. 7",Cola,"Mike Balance",,"Original Mix",ESP,"New Release",mp3,download,2017-08-04,single,1,1.85,0.00,1.85,1.11,0.0000000000,0.19,0.00,0.19,0.0000,1,0.92,Sale
,INS281,USMKV1726101,9434622,"InStereo Recordings","Sounds Of InStereo Vol. 7",Cola,"Mike Balance",,"Original Mix",USA,"New Release",mp3,download,2017-08-30,single,1,1.99,0.00,1.99,1.19,0.0000000000,0.00,0.00,0.00,0.0000,1,1.19,Sale
,INS281,USMKV1726101,9434622,"InStereo Recordings","Sounds Of InStereo Vol. 7",Cola,"Mike Balance",,"Original Mix",CAN,"New Release",mp3,download,2017-08-25,single,1,1.99,0.00,1.99,1.19,0.0000000000,0.20,0.00,0.20,0.0000,1,0.99,Sale
,INS281,USMKV1518401,9434623,"InStereo Recordings","Sounds Of InStereo Vol. 7","We Got The Funk","Ted Nilsson,Stuart Ojelay",,"Original Mix",CAN,"New Release",mp3,download,2017-08-25,single,1,1.99,0.00,1.99,1.19,0.0000000000,0.20,0.00,0.20,0.0000,1,0.99,Sale
,INS281,USMKV1518401,9434623,"InStereo Recordings","Sounds Of InStereo Vol. 7","We Got The Funk","Ted Nilsson,Stuart Ojelay",,"Original Mix",USA,"New Release",aiff,download,2017-08-28,single,1,1.00,0.75,1.75,0.60,0.3800000000,0.00,0.00,0.00,0.0000,1,0.98,Sale
,INS281,USMKV1518401,9434623,"InStereo Recordings","Sounds Of InStereo Vol. 7","We Got The Funk","Ted Nilsson,Stuart Ojelay",,"Original Mix",AUS,"New Release",mp3,download,2017-08-04,single,1,1.74,0.00,1.74,1.05,0.0000000000,0.17,0.00,0.17,0.0000,1,0.88,Sale
,INS281,USMKV1518701,9434624,"InStereo Recordings","Sounds Of InStereo Vol. 7",Knick,"DJ PP,Jack Mood",,"Original Mix",AUS,"New Release",mp3,download,2017-08-04,single,1,1.74,0.00,1.74,1.05,0.0000000000,0.17,0.00,0.17,0.0000,1,0.88,Sale
,INS281,USMKV1518701,9434624,"InStereo Recordings","Sounds Of InStereo Vol. 7",Knick,"DJ PP,Jack Mood",,"Original Mix",AUT,"New Release",mp3,download,2017-08-10,single,1,1.83,0.00,1.83,1.10,0.0000000000,0.18,0.00,0.18,0.0000,1,0.92,Sale
,INS281,USMKV1518701,9434624,"InStereo Recordings","Sounds Of InStereo Vol. 7",Knick,"DJ PP,Jack Mood",,"Original Mix",CAN,"New Release",mp3,download,2017-08-25,single,1,1.99,0.00,1.99,1.19,0.0000000000,0.20,0.00,0.20,0.0000,1,0.99,Sale
,INS281,USMKV1520301,9434625,"InStereo Recordings","Sounds Of InStereo Vol. 7",Bounce,WhiteNoize,,"Original Mix",USA,"New Release",mp3,download,2017-08-07,single,1,1.99,0.00,1.99,1.19,0.0000000000,0.00,0.00,0.00,0.0000,1,1.19,Sale
,INS281,USMKV1520301,9434625,"InStereo Recordings","Sounds Of InStereo Vol. 7",Bounce,WhiteNoize,,"Original Mix",FRA,"New Release",mp3,download,2017-08-08,single,1,1.84,0.00,1.84,1.10,0.0000000000,0.18,0.00,0.18,0.0000,1,0.92,Sale
,INS281,USMKV1520301,9434626,"InStereo Recordings","Sounds Of InStereo Vol. 7",Insecure,WhiteNoize,"Antoine Clamaran","Antoine Clamaran Remix",GBR,"New Release",mp3,download,2017-08-01,single,1,1.72,0.00,1.72,1.03,0.0000000000,0.17,0.00,0.17,0.0000,1,0.86,Sale
,INS281,USMKV1520301,9434626,"InStereo Recordings","Sounds Of InStereo Vol. 7",Insecure,WhiteNoize,"Antoine Clamaran","Antoine Clamaran Remix",USA,"New Release",mp3,download,2017-08-24,single,1,1.99,0.00,1.99,1.19,0.0000000000,0.00,0.00,0.00,0.0000,1,1.19,Sale
,INS281,USMKV1520301,9434626,"InStereo Recordings","Sounds Of InStereo Vol. 7",Insecure,WhiteNoize,"Antoine Clamaran","Antoine Clamaran Remix",FRA,"New Release",mp3,download,2017-08-28,single,1,0.93,0.00,0.93,0.56,0.0000000000,0.09,0.00,0.09,0.0000,1,0.47,Sale
,INS281,USMKV1517401,9434628,"InStereo Recordings","Sounds Of InStereo Vol. 7","Don't Worry",Newmanhere,,"Original Mix",USA,"New Release",wav,download,2017-08-17,single,1,1.99,0.75,2.74,1.19,0.3800000000,0.00,0.00,0.00,0.0000,1,1.57,Sale
,INS281,USMKV1517401,9434628,"InStereo Recordings","Sounds Of InStereo Vol. 7","Don't Worry",Newmanhere,,"Original Mix",AUS,"New Release",mp3,download,2017-08-04,single,1,1.74,0.00,1.74,1.05,0.0000000000,0.17,0.00,0.17,0.0000,1,0.88,Sale
,INS281,USMKV1520201,9434629,"InStereo Recordings","Sounds Of InStereo Vol. 7","Power Trip","Gordon John",,"Original Mix",AUS,"New Release",aiff,download,2017-08-04,single,1,1.74,0.60,2.34,1.05,0.3000000000,0.23,0.00,0.23,0.0000,1,1.12,Sale
,INS281,USMKV1520201,9434629,"InStereo Recordings","Sounds Of InStereo Vol. 7","Power Trip","Gordon John",,"Original Mix",CAN,"New Release",mp3,download,2017-08-24,single,1,1.99,0.00,1.99,1.19,0.0000000000,0.20,0.00,0.20,0.0000,1,0.99,Sale
,INS281,USMKV1518001,9434630,"InStereo Recordings","Sounds Of InStereo Vol. 7","Hot 4 U","J8Man,Alaia,Gallo",,"Original Mix",USA,"New Release",mp3,download,2017-08-24,single,1,1.99,0.00,1.99,1.19,0.0000000000,0.00,0.00,0.00,0.0000,1,1.19,Sale
,INS281,USMKV1518001,9434630,"InStereo Recordings","Sounds Of InStereo Vol. 7","Hot 4 U","J8Man,Alaia,Gallo",,"Original Mix",USA,"New Release",mp3,download,2017-08-09,single,1,1.99,0.00,1.99,1.19,0.0000000000,0.00,0.00,0.00,0.0000,1,1.19,Sale
,INS281,USMKV1518001,9434630,"InStereo Recordings","Sounds Of InStereo Vol. 7","Hot 4 U","J8Man,Alaia,Gallo",,"Original Mix",AUS,"New Release",mp3,download,2017-08-04,single,1,1.74,0.00,1.74,1.05,0.0000000000,0.17,0.00,0.17,0.0000,1,0.88,Sale
,INS281,USMKV1518001,9434630,"InStereo Recordings","Sounds Of InStereo Vol. 7","Hot 4 U","J8Man,Alaia,Gallo",,"Original Mix",DEU,"New Release",mp3,download,2017-08-20,single,1,1.83,0.00,1.83,1.10,0.0000000000,0.18,0.00,0.18,0.0000,1,0.92,Sale
,INS281,USMKV1518101,9434631,"InStereo Recordings","Sounds Of InStereo Vol. 7","Disco Stormtrooper","Lizzie Curious",,"Original Mix",USA,"New Release",mp3,download,2017-08-16,single,1,1.99,0.00,1.99,1.19,0.0000000000,0.00,0.00,0.00,0.0000,1,1.19,Sale
,INS281,USMKV1727901,9434632,"InStereo Recordings","Sounds Of InStereo Vol. 7","Shake That","DJ Dan,Mike Balance",,"Bonus Beats",HUN,"New Release",mp3,download,2017-08-15,single,1,1.59,0.00,1.59,0.95,0.0000000000,0.16,0.00,0.16,0.0000,1,0.79,Sale
,INS281,USMKV1727901,9434632,"InStereo Recordings","Sounds Of InStereo Vol. 7","Shake That","DJ Dan,Mike Balance",,"Bonus Beats",AUS,"New Release",aiff,download,2017-08-04,single,1,1.74,0.60,2.34,1.05,0.3000000000,0.23,0.00,0.23,0.0000,1,1.12,Sale
,INS282,USMKV1728001,9468535,"InStereo Recordings","It's Getting Closer","It's Getting Closer","DJ Dan,Ido",,"Original Mix",USA,"New Release",aiff,download,2017-08-15,single,1,1.59,0.75,2.34,1.03,0.3800000000,0.00,0.00,0.00,0.0000,1,1.41,Sale
,INS282,USMKV1728001,9468535,"InStereo Recordings","It's Getting Closer","It's Getting Closer","DJ Dan,Ido",,"Original Mix",GBR,"New Release",aiff,download,2017-08-15,single,1,1.69,0.97,2.66,1.10,0.4900000000,0.27,0.00,0.27,0.0000,1,1.32,Sale
,INS282,USMKV1728001,9468535,"InStereo Recordings","It's Getting Closer","It's Getting Closer","DJ Dan,Ido",,"Original Mix",USA,"New Release",mp3,download,2017-08-15,single,1,1.99,0.00,1.99,1.29,0.0000000000,0.00,0.00,0.00,0.0000,1,1.29,Sale
,INS282,USMKV1728001,9468535,"InStereo Recordings","It's Getting Closer","It's Getting Closer","DJ Dan,Ido",,"Original Mix",NZL,"New Release",mp3,download,2017-08-16,single,1,1.99,0.00,1.99,1.29,0.0000000000,0.20,0.00,0.20,0.0000,1,1.09,Sale
,INS282,USMKV1728001,9468535,"InStereo Recordings","It's Getting Closer","It's Getting Closer","DJ Dan,Ido",,"Original Mix",USA,"New Release",mp3,download,2017-08-17,single,1,1.99,0.00,1.99,1.29,0.0000000000,0.00,0.00,0.00,0.0000,1,1.29,Sale
,INS282,USMKV1728001,9468535,"InStereo Recordings","It's Getting Closer","It's Getting Closer","DJ Dan,Ido",,"Original Mix",CAN,"New Release",aiff,download,2017-08-17,single,1,1.99,0.75,2.74,1.29,0.3800000000,0.27,0.00,0.27,0.0000,1,1.40,Sale
,INS282,USMKV1728001,9468535,"InStereo Recordings","It's Getting Closer","It's Getting Closer","DJ Dan,Ido",,"Original Mix",JPN,"New Release",mp3,download,2017-08-18,single,1,1.99,0.00,1.99,1.29,0.0000000000,0.20,0.00,0.20,0.0000,1,1.09,Sale
,INS282,USMKV1728001,9468535,"InStereo Recordings","It's Getting Closer","It's Getting Closer","DJ Dan,Ido",,"Original Mix",CAN,"New Release",mp3,download,2017-08-18,single,1,1.99,0.00,1.99,1.29,0.0000000000,0.20,0.00,0.20,0.0000,1,1.09,Sale
,INS282,USMKV1728001,9468535,"InStereo Recordings","It's Getting Closer","It's Getting Closer","DJ Dan,Ido",,"Original Mix",KOR,"New Release",mp3,download,2017-08-18,single,1,1.99,0.00,1.99,1.29,0.0000000000,0.20,0.00,0.20,0.0000,1,1.09,Sale
,INS282,USMKV1728001,9468535,"InStereo Recordings","It's Getting Closer","It's Getting Closer","DJ Dan,Ido",,"Original Mix",JPN,"New Release",mp3,download,2017-08-19,single,1,1.99,0.00,1.99,1.29,0.0000000000,0.20,0.00,0.20,0.0000,1,1.09,Sale
,INS282,USMKV1728001,9468535,"InStereo Recordings","It's Getting Closer","It's Getting Closer","DJ Dan,Ido",,"Original Mix",DEU,"New Release",mp3,download,2017-08-19,single,1,1.83,0.00,1.83,1.19,0.0000000000,0.18,0.00,0.18,0.0000,1,1.01,Sale
,INS282,USMKV1728001,9468535,"InStereo Recordings","It's Getting Closer","It's Getting Closer","DJ Dan,Ido",,"Original Mix",SWE,"New Release",aiff,download,2017-08-19,single,1,1.83,0.88,2.72,1.19,0.4400000000,0.27,0.00,0.27,0.0000,1,1.36,Sale
,INS282,USMKV1728001,9468535,"InStereo Recordings","It's Getting Closer","It's Getting Closer","DJ Dan,Ido",,"Original Mix",USA,"New Release",wav,download,2017-08-19,single,1,1.99,0.75,2.74,1.29,0.3800000000,0.00,0.00,0.00,0.0000,1,1.67,Sale
,INS282,USMKV1728001,9468535,"InStereo Recordings","It's Getting Closer","It's Getting Closer","DJ Dan,Ido",,"Original Mix",USA,"New Release",mp3,download,2017-08-19,single,1,1.99,0.00,1.99,1.29,0.0000000000,0.00,0.00,0.00,0.0000,1,1.29,Sale
,INS282,USMKV1728001,9468535,"InStereo Recordings","It's Getting Closer","It's Getting Closer","DJ Dan,Ido",,"Original Mix",GBR,"New Release",mp3,download,2017-08-25,single,1,1.66,0.00,1.66,1.08,0.0000000000,0.17,0.00,0.17,0.0000,1,0.91,Sale
,INS282,USMKV1728001,9468535,"InStereo Recordings","It's Getting Closer","It's Getting Closer","DJ Dan,Ido",,"Original Mix",GBR,"New Release",mp3,download,2017-08-25,single,1,1.66,0.00,1.66,1.08,0.0000000000,0.17,0.00,0.17,0.0000,1,0.91,Sale
,INS282,USMKV1728001,9468535,"InStereo Recordings","It's Getting Closer","It's Getting Closer","DJ Dan,Ido",,"Original Mix",THA,Exclusive,aiff,download,2017-08-09,single,1,2.49,0.75,3.24,1.62,0.3800000000,0.32,0.00,0.32,0.0000,1,1.68,Sale
,INS282,USMKV1728001,9468535,"InStereo Recordings","It's Getting Closer","It's Getting Closer","DJ Dan,Ido",,"Original Mix",KOR,Exclusive,mp3,download,2017-08-09,single,1,2.49,0.00,2.49,1.62,0.0000000000,0.25,0.00,0.25,0.0000,1,1.37,Sale
,INS282,USMKV1728001,9468535,"InStereo Recordings","It's Getting Closer","It's Getting Closer","DJ Dan,Ido",,"Original Mix",GBR,Exclusive,mp3,download,2017-08-09,single,1,2.25,0.00,2.25,1.46,0.0000000000,0.22,0.00,0.22,0.0000,1,1.24,Sale
